roc_auc,pr_auc,macro_f1,balanced_accuracy,brier,nll,ece,calibration_slope,calibration_intercept,setting,seed,model,class_weight,calibration,scope,method,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_test,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction
0.6852682004966268,0.6288080426401939,0.6105638538964526,0.6130375546619201,0.2254813015362183,0.6424323257217218,0.05862050096959778,1.5322263657770514,0.09753849742932062,iid,101,logistic,unweighted,platt,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,unweighted,platt,heldout,MCP,0.9,0.9135514018691588,0.013551401869158819,1.6542056074766356,0.34579439252336447,0.6542056074766355,0.0,0.9047619047619048,0.9238578680203046,0.34579439252336447,0.25,0.6542056074766355,148.0,0.0,0.013551401869158819,428.0,231.0,197.0,0.8831133472610766,0.9366319383507551,0.8600182275607594,0.9362636595432464,0.8781849891903688,0.9533166389126873,0.18716126741063727,0.32548830422325487,0.07614213197969544,0.09523809523809523
,,,,,,,,,iid,101,logistic,unweighted,platt,heldout,EQ,0.9,0.9088785046728972,0.008878504672897192,1.6378504672897196,0.3621495327102804,0.6378504672897196,0.0,0.9047619047619048,0.9137055837563451,0.3621495327102804,0.25161290322580643,0.6378504672897196,155.0,0.0,0.008878504672897192,428.0,231.0,197.0,0.8778562359538872,0.9326263910634606,0.8600182275607594,0.9362636595432464,0.8661604096780521,0.9454250117638529,0.1898699079730926,0.32537000123146637,0.08629441624365482,0.09523809523809523
,,,,,,,,,iid,101,logistic,unweighted,platt,heldout,EIQ-batch,0.9,0.9485981308411215,0.04859813084112152,1.719626168224299,0.2803738317757009,0.719626168224299,0.0,0.9696969696969697,0.9238578680203046,0.2803738317757009,0.18333333333333332,0.719626168224299,120.0,0.0,0.04859813084112152,428.0,231.0,197.0,0.9234022410272031,0.9658129840432585,0.9387824452512044,0.9852451991422142,0.8781849891903688,0.9533166389126873,0.12430300356014223,0.2620091351717033,0.07614213197969544,0.030303030303030304
,,,,,,,,,iid,101,logistic,unweighted,platt,heldout,EIQ-independent,0.9,0.9158878504672897,0.015887850467289688,1.675233644859813,0.3247663551401869,0.6752336448598131,0.0,0.9090909090909091,0.9238578680203046,0.3247663551401869,0.2589928057553957,0.6752336448598131,139.0,0.0,0.015887850467289688,428.0,231.0,197.0,0.8857501867805588,0.9386264281285148,0.8650273105829847,0.9397709603403153,0.8781849891903688,0.9533166389126873,0.1933408678407721,0.33760763581387276,0.07614213197969544,0.09090909090909091
0.6861942514074595,0.6079946407836955,0.5706997028995118,0.592628430682618,0.22621156580906834,0.6445888048176923,0.0631789197563987,0.9755448924708989,-0.005314697801370404,iid,101,logistic,unweighted,isotonic,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,unweighted,isotonic,full,MCP,0.9,0.9801401869158879,0.08014018691588787,1.9147196261682242,0.0852803738317757,0.9147196261682243,0.0,0.9913793103448276,0.9668367346938775,0.0852803738317757,0.2328767123287671,0.9147196261682243,73.0,0.0,0.08014018691588787,856.0,464.0,392.0,0.9684260959248402,0.9875640945544663,0.9780465421188174,0.9966426210636348,0.9440940517249505,0.9805185471938214,0.1507888232633342,0.3416726604390426,0.03316326530612245,0.008620689655172414
,,,,,,,,,iid,101,logistic,unweighted,isotonic,full,EQ,0.9,0.9801401869158879,0.08014018691588787,1.9147196261682242,0.0852803738317757,0.9147196261682243,0.0,0.9913793103448276,0.9668367346938775,0.0852803738317757,0.2328767123287671,0.9147196261682243,73.0,0.0,0.08014018691588787,856.0,464.0,392.0,0.9684260959248402,0.9875640945544663,0.9780465421188174,0.9966426210636348,0.9440940517249505,0.9805185471938214,0.1507888232633342,0.3416726604390426,0.03316326530612245,0.008620689655172414
,,,,,,,,,iid,101,logistic,unweighted,isotonic,full,EIQ-batch,0.9,0.9801401869158879,0.08014018691588787,1.9147196261682242,0.0852803738317757,0.9147196261682243,0.0,0.9913793103448276,0.9668367346938775,0.0852803738317757,0.2328767123287671,0.9147196261682243,73.0,0.0,0.08014018691588787,856.0,464.0,392.0,0.9684260959248402,0.9875640945544663,0.9780465421188174,0.9966426210636348,0.9440940517249505,0.9805185471938214,0.1507888232633342,0.3416726604390426,0.03316326530612245,0.008620689655172414
0.6800711978376953,0.5997283959438272,0.57979316118851,0.5986221899927484,0.22595693415002005,0.6435681624463249,0.051196018875990276,1.006067353654623,-0.018685555947101293,iid,101,logistic,unweighted,isotonic,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,unweighted,isotonic,heldout,MCP,0.9,0.985981308411215,0.08598130841121499,1.9299065420560748,0.07009345794392523,0.9299065420560748,0.0,0.9913419913419913,0.9796954314720813,0.07009345794392523,0.2,0.9299065420560748,30.0,0.0,0.08598130841121499,428.0,231.0,197.0,0.9697568026686249,0.9935596911577086,0.9689871217496256,0.9976224417402636,0.9489644580642603,0.9920763066751265,0.0950510717728987,0.3730569641314825,0.02030456852791878,0.008658008658008658
,,,,,,,,,iid,101,logistic,unweighted,isotonic,heldout,EQ,0.9,0.985981308411215,0.08598130841121499,1.9299065420560748,0.07009345794392523,0.9299065420560748,0.0,0.9913419913419913,0.9796954314720813,0.07009345794392523,0.2,0.9299065420560748,30.0,0.0,0.08598130841121499,428.0,231.0,197.0,0.9697568026686249,0.9935596911577086,0.9689871217496256,0.9976224417402636,0.9489644580642603,0.9920763066751265,0.0950510717728987,0.3730569641314825,0.02030456852791878,0.008658008658008658
,,,,,,,,,iid,101,logistic,unweighted,isotonic,heldout,EIQ-batch,0.9,0.985981308411215,0.08598130841121499,1.9299065420560748,0.07009345794392523,0.9299065420560748,0.0,0.9913419913419913,0.9796954314720813,0.07009345794392523,0.2,0.9299065420560748,30.0,0.0,0.08598130841121499,428.0,231.0,197.0,0.9697568026686249,0.9935596911577086,0.9689871217496256,0.9976224417402636,0.9489644580642603,0.9920763066751265,0.0950510717728987,0.3730569641314825,0.02030456852791878,0.008658008658008658
,,,,,,,,,iid,101,logistic,unweighted,isotonic,heldout,EIQ-independent,0.9,0.985981308411215,0.08598130841121499,1.9299065420560748,0.07009345794392523,0.9299065420560748,0.0,0.9913419913419913,0.9796954314720813,0.07009345794392523,0.2,0.9299065420560748,30.0,0.0,0.08598130841121499,428.0,231.0,197.0,0.9697568026686249,0.9935596911577086,0.9689871217496256,0.9976224417402636,0.9489644580642603,0.9920763066751265,0.0950510717728987,0.3730569641314825,0.02030456852791878,0.008658008658008658
0.6928164584799437,0.6362497385405546,0.6337334640217304,0.6354020056298382,0.2230569277620041,0.6378606514729848,0.04113997805410479,1.0974545326739682,-0.17104603557774714,iid,101,logistic,balanced,none,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,balanced,none,full,MCP,0.9,0.9170560747663551,0.017056074766355067,1.6577102803738317,0.3422897196261682,0.6577102803738317,0.0,0.9116379310344828,0.923469387755102,0.3422897196261682,0.24232081911262798,0.6577102803738317,293.0,0.0,0.017056074766355067,856.0,464.0,392.0,0.8966644895478487,0.9337211503575341,0.8823184732931412,0.9341974484956673,0.8928504923964602,0.9458691328522617,0.19679724200936147,0.29451370693995316,0.07653061224489796,0.08836206896551724
,,,,,,,,,iid,101,logistic,balanced,none,full,EQ,0.9,0.9100467289719626,0.01004672897196257,1.639018691588785,0.36098130841121495,0.639018691588785,0.0,0.9094827586206896,0.9107142857142857,0.36098130841121495,0.24919093851132687,0.639018691588785,309.0,0.0,0.01004672897196257,856.0,464.0,392.0,0.8890032249499586,0.9274263537805438,0.8799046801980429,0.9323362891206671,0.8783559844709818,0.9351010014630197,0.20424080931893648,0.30030056258139515,0.08928571428571429,0.09051724137931035
,,,,,,,,,iid,101,logistic,balanced,none,full,EIQ-batch,0.9,0.9450934579439252,0.045093457943925164,1.72196261682243,0.2780373831775701,0.7219626168224299,0.0,0.9633620689655172,0.923469387755102,0.2780373831775701,0.19747899159663865,0.7219626168224299,238.0,0.0,0.045093457943925164,856.0,464.0,392.0,0.9277495543430403,0.958460330261864,0.9421135193137999,0.977001261757372,0.8928504923964602,0.9458691328522617,0.15188155911022855,0.25268703428895223,0.07653061224489796,0.036637931034482756
0.685070428725251,0.6280306573312109,0.6143154399436384,0.6167073197530051,0.22454655172498705,0.6406003878986081,0.05681114606427329,1.0947018189158655,-0.18163218611990298,iid,101,logistic,balanced,none,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,balanced,none,heldout,MCP,0.9,0.9135514018691588,0.013551401869158819,1.6565420560747663,0.34345794392523366,0.6565420560747663,0.0,0.9047619047619048,0.9238578680203046,0.34345794392523366,0.25170068027210885,0.6565420560747663,147.0,0.0,0.013551401869158819,428.0,231.0,197.0,0.8831133472610766,0.9366319383507551,0.8600182275607594,0.9362636595432464,0.8781849891903688,0.9533166389126873,0.18847838671488892,0.32756978352473065,0.07614213197969544,0.09523809523809523
,,,,,,,,,iid,101,logistic,balanced,none,heldout,EQ,0.9,0.9065420560747663,0.0065420560747663226,1.6378504672897196,0.3621495327102804,0.6378504672897196,0.0,0.9004329004329005,0.9137055837563451,0.3621495327102804,0.25806451612903225,0.6378504672897196,155.0,0.0,0.0065420560747663226,428.0,231.0,197.0,0.8752355897408838,0.930615707979222,0.8550314120439071,0.9327340912408046,0.8661604096780521,0.9454250117638529,0.19561676753450546,0.33221431285954545,0.08629441624365482,0.09956709956709957
,,,,,,,,,iid,101,logistic,balanced,none,heldout,EIQ-batch,0.9,0.9485981308411215,0.04859813084112152,1.7266355140186915,0.2733644859813084,0.7266355140186916,0.0,0.9696969696969697,0.9238578680203046,0.2733644859813084,0.18803418803418803,0.7266355140186916,117.0,0.0,0.04859813084112152,428.0,231.0,197.0,0.9234022410272031,0.9658129840432585,0.9387824452512044,0.9852451991422142,0.8781849891903688,0.9533166389126873,0.12758198294157508,0.2683207087967116,0.07614213197969544,0.030303030303030304
,,,,,,,,,iid,101,logistic,balanced,none,heldout,EIQ-independent,0.9,0.9182242990654206,0.018224299065420557,1.6775700934579438,0.32242990654205606,0.677570093457944,0.0,0.9090909090909091,0.9289340101522843,0.32242990654205606,0.2536231884057971,0.677570093457944,138.0,0.0,0.018224299065420557,428.0,231.0,197.0,0.8883928194251677,0.940615124781148,0.8650273105829847,0.9397709603403153,0.88426101739497,0.9571987140386614,0.1883843572949942,0.33220714983296934,0.07106598984771574,0.09090909090909091
0.6928164584799437,0.6362497385405546,0.6212103749678077,0.6240983462350458,0.2243341206369431,0.6402549354637439,0.05943447485896412,1.5298402776316877,0.10788260016255462,iid,101,logistic,balanced,platt,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,balanced,platt,full,MCP,0.9,0.9170560747663551,0.017056074766355067,1.6577102803738317,0.3422897196261682,0.6577102803738317,0.0,0.9116379310344828,0.923469387755102,0.3422897196261682,0.24232081911262798,0.6577102803738317,293.0,0.0,0.017056074766355067,856.0,464.0,392.0,0.8966644895478487,0.9337211503575341,0.8823184732931412,0.9341974484956673,0.8928504923964602,0.9458691328522617,0.19679724200936147,0.29451370693995316,0.07653061224489796,0.08836206896551724
,,,,,,,,,iid,101,logistic,balanced,platt,full,EQ,0.9,0.9100467289719626,0.01004672897196257,1.639018691588785,0.36098130841121495,0.639018691588785,0.0,0.9094827586206896,0.9107142857142857,0.36098130841121495,0.24919093851132687,0.639018691588785,309.0,0.0,0.01004672897196257,856.0,464.0,392.0,0.8890032249499586,0.9274263537805438,0.8799046801980429,0.9323362891206671,0.8783559844709818,0.9351010014630197,0.20424080931893648,0.30030056258139515,0.08928571428571429,0.09051724137931035
,,,,,,,,,iid,101,logistic,balanced,platt,full,EIQ-batch,0.9,0.9450934579439252,0.045093457943925164,1.72196261682243,0.2780373831775701,0.7219626168224299,0.0,0.9633620689655172,0.923469387755102,0.2780373831775701,0.19747899159663865,0.7219626168224299,238.0,0.0,0.045093457943925164,856.0,464.0,392.0,0.9277495543430403,0.958460330261864,0.9421135193137999,0.977001261757372,0.8928504923964602,0.9458691328522617,0.15188155911022855,0.25268703428895223,0.07653061224489796,0.036637931034482756
0.685070428725251,0.6280306573312109,0.6154015699971177,0.6177401278924122,0.2254963069191477,0.6424606794858453,0.05300808017504579,1.5261931419427537,0.0967124230697517,iid,101,logistic,balanced,platt,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,balanced,platt,heldout,MCP,0.9,0.9135514018691588,0.013551401869158819,1.6565420560747663,0.34345794392523366,0.6565420560747663,0.0,0.9047619047619048,0.9238578680203046,0.34345794392523366,0.25170068027210885,0.6565420560747663,147.0,0.0,0.013551401869158819,428.0,231.0,197.0,0.8831133472610766,0.9366319383507551,0.8600182275607594,0.9362636595432464,0.8781849891903688,0.9533166389126873,0.18847838671488892,0.32756978352473065,0.07614213197969544,0.09523809523809523
,,,,,,,,,iid,101,logistic,balanced,platt,heldout,EQ,0.9,0.9065420560747663,0.0065420560747663226,1.6378504672897196,0.3621495327102804,0.6378504672897196,0.0,0.9004329004329005,0.9137055837563451,0.3621495327102804,0.25806451612903225,0.6378504672897196,155.0,0.0,0.0065420560747663226,428.0,231.0,197.0,0.8752355897408838,0.930615707979222,0.8550314120439071,0.9327340912408046,0.8661604096780521,0.9454250117638529,0.19561676753450546,0.33221431285954545,0.08629441624365482,0.09956709956709957
,,,,,,,,,iid,101,logistic,balanced,platt,heldout,EIQ-batch,0.9,0.9485981308411215,0.04859813084112152,1.7266355140186915,0.2733644859813084,0.7266355140186916,0.0,0.9696969696969697,0.9238578680203046,0.2733644859813084,0.18803418803418803,0.7266355140186916,117.0,0.0,0.04859813084112152,428.0,231.0,197.0,0.9234022410272031,0.9658129840432585,0.9387824452512044,0.9852451991422142,0.8781849891903688,0.9533166389126873,0.12758198294157508,0.2683207087967116,0.07614213197969544,0.030303030303030304
,,,,,,,,,iid,101,logistic,balanced,platt,heldout,EIQ-independent,0.9,0.9182242990654206,0.018224299065420557,1.6775700934579438,0.32242990654205606,0.677570093457944,0.0,0.9090909090909091,0.9289340101522843,0.32242990654205606,0.2536231884057971,0.677570093457944,138.0,0.0,0.018224299065420557,428.0,231.0,197.0,0.8883928194251677,0.940615124781148,0.8650273105829847,0.9397709603403153,0.88426101739497,0.9571987140386614,0.1883843572949942,0.33220714983296934,0.07106598984771574,0.09090909090909091
0.6844651653764955,0.604475630991812,0.5697575240648227,0.5915508444757214,0.22664237767176348,0.6453621407053428,0.06456695382840329,0.9606365372413636,-0.007816526759763366,iid,101,logistic,balanced,isotonic,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,balanced,isotonic,full,MCP,0.9,0.9801401869158879,0.08014018691588787,1.9170560747663552,0.08294392523364486,0.9170560747663551,0.0,0.9913793103448276,0.9668367346938775,0.08294392523364486,0.23943661971830985,0.9170560747663551,71.0,0.0,0.08014018691588787,856.0,464.0,392.0,0.9684260959248402,0.9875640945544663,0.9780465421188174,0.9966426210636348,0.9440940517249505,0.9805185471938214,0.1552094003304011,0.350412208560936,0.03316326530612245,0.008620689655172414
,,,,,,,,,iid,101,logistic,balanced,isotonic,full,EQ,0.9,0.9801401869158879,0.08014018691588787,1.9170560747663552,0.08294392523364486,0.9170560747663551,0.0,0.9913793103448276,0.9668367346938775,0.08294392523364486,0.23943661971830985,0.9170560747663551,71.0,0.0,0.08014018691588787,856.0,464.0,392.0,0.9684260959248402,0.9875640945544663,0.9780465421188174,0.9966426210636348,0.9440940517249505,0.9805185471938214,0.1552094003304011,0.350412208560936,0.03316326530612245,0.008620689655172414
,,,,,,,,,iid,101,logistic,balanced,isotonic,full,EIQ-batch,0.9,0.9801401869158879,0.08014018691588787,1.9170560747663552,0.08294392523364486,0.9170560747663551,0.0,0.9913793103448276,0.9668367346938775,0.08294392523364486,0.23943661971830985,0.9170560747663551,71.0,0.0,0.08014018691588787,856.0,464.0,392.0,0.9684260959248402,0.9875640945544663,0.9780465421188174,0.9966426210636348,0.9440940517249505,0.9805185471938214,0.1552094003304011,0.350412208560936,0.03316326530612245,0.008620689655172414
0.67695079877821,0.5953170406502938,0.5778788097471795,0.5964576878282462,0.22655861785125786,0.6441913683759477,0.05335005108839275,0.9941412896788971,-0.023098027924166462,iid,101,logistic,balanced,isotonic,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,logistic,balanced,isotonic,heldout,MCP,0.9,0.985981308411215,0.08598130841121499,1.9322429906542056,0.06775700934579439,0.9322429906542056,0.0,0.9913419913419913,0.9796954314720813,0.06775700934579439,0.20689655172413793,0.9322429906542056,29.0,0.0,0.08598130841121499,428.0,231.0,197.0,0.9697568026686249,0.9935596911577086,0.9689871217496256,0.9976224417402636,0.9489644580642603,0.9920763066751265,0.09846070197841039,0.38390090403867905,0.02030456852791878,0.008658008658008658
,,,,,,,,,iid,101,logistic,balanced,isotonic,heldout,EQ,0.9,0.985981308411215,0.08598130841121499,1.9322429906542056,0.06775700934579439,0.9322429906542056,0.0,0.9913419913419913,0.9796954314720813,0.06775700934579439,0.20689655172413793,0.9322429906542056,29.0,0.0,0.08598130841121499,428.0,231.0,197.0,0.9697568026686249,0.9935596911577086,0.9689871217496256,0.9976224417402636,0.9489644580642603,0.9920763066751265,0.09846070197841039,0.38390090403867905,0.02030456852791878,0.008658008658008658
,,,,,,,,,iid,101,logistic,balanced,isotonic,heldout,EIQ-batch,0.9,0.985981308411215,0.08598130841121499,1.9322429906542056,0.06775700934579439,0.9322429906542056,0.0,0.9913419913419913,0.9796954314720813,0.06775700934579439,0.20689655172413793,0.9322429906542056,29.0,0.0,0.08598130841121499,428.0,231.0,197.0,0.9697568026686249,0.9935596911577086,0.9689871217496256,0.9976224417402636,0.9489644580642603,0.9920763066751265,0.09846070197841039,0.38390090403867905,0.02030456852791878,0.008658008658008658
,,,,,,,,,iid,101,logistic,balanced,isotonic,heldout,EIQ-independent,0.9,0.985981308411215,0.08598130841121499,1.9322429906542056,0.06775700934579439,0.9322429906542056,0.0,0.9913419913419913,0.9796954314720813,0.06775700934579439,0.20689655172413793,0.9322429906542056,29.0,0.0,0.08598130841121499,428.0,231.0,197.0,0.9697568026686249,0.9935596911577086,0.9689871217496256,0.9976224417402636,0.9489644580642603,0.9920763066751265,0.09846070197841039,0.38390090403867905,0.02030456852791878,0.008658008658008658
0.6837889250527798,0.6310138098593843,0.6324746291959407,0.6324771287825475,0.22360855628826487,0.6385749724254461,0.02633781631546639,0.8572110803189583,0.01228381049202949,iid,101,catboost,unweighted,none,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,catboost,unweighted,none,full,MCP,0.9,0.9322429906542056,0.03224299065420555,1.72196261682243,0.2780373831775701,0.7219626168224299,0.0,0.9418103448275862,0.9209183673469388,0.2780373831775701,0.24369747899159663,0.7219626168224299,238.0,0.0,0.03224299065420555,856.0,464.0,392.0,0.9134023664587154,0.9472214059922415,0.9166616077267072,0.9597036486434799,0.889936610941461,0.9437304864443168,0.1935083766910396,0.30202890382771075,0.07908163265306123,0.05818965517241379
,,,,,,,,,iid,101,catboost,unweighted,none,full,EQ,0.9,0.9310747663551402,0.03107476635514017,1.7184579439252337,0.28154205607476634,0.7184579439252337,0.0,0.9418103448275862,0.9183673469387755,0.28154205607476634,0.24481327800829875,0.7184579439252337,241.0,0.0,0.03107476635514017,856.0,464.0,392.0,0.912107239264905,0.9461905229902385,0.9166616077267072,0.9597036486434799,0.887030529472807,0.9415840400500269,0.19481042985210215,0.30282366940362415,0.08163265306122448,0.05818965517241379
,,,,,,,,,iid,101,catboost,unweighted,none,full,EIQ-batch,0.9,0.9334112149532711,0.03341121495327104,1.730140186915888,0.26985981308411217,0.7301401869158879,0.0,0.9439655172413793,0.9209183673469388,0.26985981308411217,0.24675324675324675,0.7301401869158879,231.0,0.0,0.03341121495327104,856.0,464.0,392.0,0.9146988959670853,0.9482508866796852,0.919163351829371,0.9614768570109146,0.889936610941461,0.9437304864443168,0.19560114109242302,0.3061904054788674,0.07908163265306123,0.05603448275862069
0.6843892148460676,0.6241881990135962,0.630470877332802,0.6302107368097216,0.22359388751818995,0.6386687284792782,0.04107326967527439,0.8572286076762841,0.003295041749611197,iid,101,catboost,unweighted,none,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,catboost,unweighted,none,heldout,MCP,0.9,0.9322429906542056,0.03224299065420555,1.7266355140186915,0.2733644859813084,0.7266355140186916,0.0,0.9393939393939394,0.9238578680203046,0.2733644859813084,0.24786324786324787,0.7266355140186916,117.0,0.0,0.03224299065420555,428.0,231.0,197.0,0.9043838119362404,0.952412108053527,0.9008544422850866,0.9635585153732726,0.8781849891903688,0.9533166389126873,0.17847939213759073,0.3332775778974629,0.07614213197969544,0.06060606060606061
,,,,,,,,,iid,101,catboost,unweighted,none,heldout,EQ,0.9,0.9322429906542056,0.03224299065420555,1.7266355140186915,0.2733644859813084,0.7266355140186916,0.0,0.9393939393939394,0.9238578680203046,0.2733644859813084,0.24786324786324787,0.7266355140186916,117.0,0.0,0.03224299065420555,428.0,231.0,197.0,0.9043838119362404,0.952412108053527,0.9008544422850866,0.9635585153732726,0.8781849891903688,0.9533166389126873,0.17847939213759073,0.3332775778974629,0.07614213197969544,0.06060606060606061
,,,,,,,,,iid,101,catboost,unweighted,none,heldout,EIQ-batch,0.9,0.9345794392523364,0.03457943925233642,1.735981308411215,0.26401869158878505,0.735981308411215,0.0,0.9437229437229437,0.9238578680203046,0.26401869158878505,0.24778761061946902,0.735981308411215,113.0,0.0,0.03457943925233642,428.0,231.0,197.0,0.9070741750901842,0.9543530741968255,0.9061094818951478,0.9668198595825055,0.8781849891903688,0.9533166389126873,0.17736018713694898,0.3347992759910091,0.07614213197969544,0.05627705627705628
,,,,,,,,,iid,101,catboost,unweighted,none,heldout,EIQ-independent,0.9,0.9345794392523364,0.03457943925233642,1.7289719626168225,0.27102803738317754,0.7289719626168224,0.0,0.9437229437229437,0.9238578680203046,0.27102803738317754,0.2413793103448276,0.7289719626168224,116.0,0.0,0.03457943925233642,428.0,231.0,197.0,0.9070741750901842,0.9543530741968255,0.9061094818951478,0.9668198595825055,0.8781849891903688,0.9533166389126873,0.17260828506147008,0.3267302527831707,0.07614213197969544,0.05627705627705628
0.6837889250527798,0.6310138098593843,0.6251999797915158,0.6259896199859254,0.22360027851569292,0.6379734298156177,0.024028109175771754,1.1454852273174043,0.04010501006263065,iid,101,catboost,unweighted,platt,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,catboost,unweighted,platt,full,MCP,0.9,0.9322429906542056,0.03224299065420555,1.72196261682243,0.2780373831775701,0.7219626168224299,0.0,0.9418103448275862,0.9209183673469388,0.2780373831775701,0.24369747899159663,0.7219626168224299,238.0,0.0,0.03224299065420555,856.0,464.0,392.0,0.9134023664587154,0.9472214059922415,0.9166616077267072,0.9597036486434799,0.889936610941461,0.9437304864443168,0.1935083766910396,0.30202890382771075,0.07908163265306123,0.05818965517241379
,,,,,,,,,iid,101,catboost,unweighted,platt,full,EQ,0.9,0.9310747663551402,0.03107476635514017,1.7184579439252337,0.28154205607476634,0.7184579439252337,0.0,0.9418103448275862,0.9183673469387755,0.28154205607476634,0.24481327800829875,0.7184579439252337,241.0,0.0,0.03107476635514017,856.0,464.0,392.0,0.912107239264905,0.9461905229902385,0.9166616077267072,0.9597036486434799,0.887030529472807,0.9415840400500269,0.19481042985210215,0.30282366940362415,0.08163265306122448,0.05818965517241379
,,,,,,,,,iid,101,catboost,unweighted,platt,full,EIQ-batch,0.9,0.9334112149532711,0.03341121495327104,1.730140186915888,0.26985981308411217,0.7301401869158879,0.0,0.9439655172413793,0.9209183673469388,0.26985981308411217,0.24675324675324675,0.7301401869158879,231.0,0.0,0.03341121495327104,856.0,464.0,392.0,0.9146988959670853,0.9482508866796852,0.919163351829371,0.9614768570109146,0.889936610941461,0.9437304864443168,0.19560114109242302,0.3061904054788674,0.07908163265306123,0.05603448275862069
0.6843892148460676,0.6241881990135962,0.6202773205367854,0.6207286791043136,0.22376235231633687,0.6381657486298272,0.0469775449812089,1.1458545328560628,0.03123123858498244,iid,101,catboost,unweighted,platt,heldout,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,catboost,unweighted,platt,heldout,MCP,0.9,0.9322429906542056,0.03224299065420555,1.7266355140186915,0.2733644859813084,0.7266355140186916,0.0,0.9393939393939394,0.9238578680203046,0.2733644859813084,0.24786324786324787,0.7266355140186916,117.0,0.0,0.03224299065420555,428.0,231.0,197.0,0.9043838119362404,0.952412108053527,0.9008544422850866,0.9635585153732726,0.8781849891903688,0.9533166389126873,0.17847939213759073,0.3332775778974629,0.07614213197969544,0.06060606060606061
,,,,,,,,,iid,101,catboost,unweighted,platt,heldout,EQ,0.9,0.9322429906542056,0.03224299065420555,1.7266355140186915,0.2733644859813084,0.7266355140186916,0.0,0.9393939393939394,0.9238578680203046,0.2733644859813084,0.24786324786324787,0.7266355140186916,117.0,0.0,0.03224299065420555,428.0,231.0,197.0,0.9043838119362404,0.952412108053527,0.9008544422850866,0.9635585153732726,0.8781849891903688,0.9533166389126873,0.17847939213759073,0.3332775778974629,0.07614213197969544,0.06060606060606061
,,,,,,,,,iid,101,catboost,unweighted,platt,heldout,EIQ-batch,0.9,0.9345794392523364,0.03457943925233642,1.735981308411215,0.26401869158878505,0.735981308411215,0.0,0.9437229437229437,0.9238578680203046,0.26401869158878505,0.24778761061946902,0.735981308411215,113.0,0.0,0.03457943925233642,428.0,231.0,197.0,0.9070741750901842,0.9543530741968255,0.9061094818951478,0.9668198595825055,0.8781849891903688,0.9533166389126873,0.17736018713694898,0.3347992759910091,0.07614213197969544,0.05627705627705628
,,,,,,,,,iid,101,catboost,unweighted,platt,heldout,EIQ-independent,0.9,0.9345794392523364,0.03457943925233642,1.7289719626168225,0.27102803738317754,0.7289719626168224,0.0,0.9437229437229437,0.9238578680203046,0.27102803738317754,0.2413793103448276,0.7289719626168224,116.0,0.0,0.03457943925233642,428.0,231.0,197.0,0.9070741750901842,0.9543530741968255,0.9061094818951478,0.9668198595825055,0.8781849891903688,0.9533166389126873,0.17260828506147008,0.3267302527831707,0.07614213197969544,0.05627705627705628
0.6800283691062633,0.606997763950525,0.6171280071111916,0.6193041871921182,0.22384883866052876,0.7156736189113794,0.012777729516370451,0.6476143125763117,-0.0274324147707739,iid,101,catboost,unweighted,isotonic,full,probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,iid,101,catboost,unweighted,isotonic,full,MCP,0.9,0.9532710280373832,0.05327102803738315,1.814252336448598,0.18574766355140188,0.8142523364485982,0.0,0.9547413793103449,0.951530612244898,0.18574766355140188,0.25157232704402516,0.8142523364485982,159.0,0.0,0.05327102803738315,856.0,464.0,392.0,0.9369941936129333,0.9654977623626648,0.9318048108226952,0.9702101603680829,0.9255437308237462,0.968753700917361,0.19052993611730956,0.32433562347591754,0.04846938775510204,0.04525862068965517
