roc_auc,pr_auc,macro_f1,balanced_accuracy,brier,nll,ece,calibration_slope,calibration_intercept,setting,model,seed,calibration,kind,n_test,n_train,n_calibrator_fit,n_conformal_score,n_features,features,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction,method,alpha,domain_auc,weight_min,weight_median,weight_mean,weight_max,raw_weight_p99,effective_sample_size,weight_cap,ess_class_0,ess_class_1
,,,,,,,,,course_DDD,logistic,42,platt,conformal,5279,,,,,,0.8,0.7374502746732335,0.0625497253267665,1.2943739344572835,0.7056260655427165,0.2943739344572836,0.0,0.9877253548139624,0.4932634730538922,0.7056260655427165,0.3720805369127516,0.2943739344572836,3725.0,0.0625497253267665,0.0,2607.0,2672.0,0.7254108433653093,0.7491443783921208,0.9827236336350088,0.991291847622387,0.4743301535424823,0.5122161345863121,0.3566974816639498,0.3877271578589646,0.5067365269461078,0.0122746451860375,split_cp,0.2,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,platt,conformal,5279,,,,,,0.8,0.8285660162909642,0.0285660162909641,1.447622655806024,0.5523773441939761,0.4476226558060239,0.0,0.9098580744150364,0.749251497005988,0.5523773441939761,0.3103566529492455,0.4476226558060239,2916.0,0.0,0.0285660162909641,2607.0,2672.0,0.8181611862367988,0.838493007730702,0.8982532873430199,0.9202567729979376,0.7324668326257094,0.7653205066088967,0.2938235546016013,0.3273887558617527,0.2507485029940119,0.0901419255849635,mondrian_cp,0.2,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,platt,conformal,5279,,,,,,0.85,0.7912483424891078,0.0587516575108921,1.411820420534192,0.5881795794658079,0.4118204205341921,0.0,0.9911775987725356,0.5961826347305389,0.5881795794658079,0.3549114331723027,0.4118204205341921,3105.0,0.0587516575108921,0.0,2607.0,2672.0,0.7800751407463581,0.8019979772847937,0.986795862262114,0.9941139480014292,0.5774531566753697,0.6146359517079542,0.3382700485699167,0.3719113769113991,0.4038173652694611,0.0088224012274645,split_cp,0.15,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,platt,conformal,5279,,,,,,0.85,0.8797120666792954,0.0297120666792953,1.5751089221443455,0.4248910778556545,0.5751089221443455,0.0,0.9532029152282316,0.8080089820359282,0.4248910778556545,0.2831029870708872,0.5751089221443455,2243.0,0.0,0.0297120666792953,2607.0,2672.0,0.8706596725854242,0.8882122396704742,0.944407302096396,0.9606648890995244,0.7926368981000305,0.8224967057889798,0.2648422888640373,0.3021053494839299,0.1919910179640718,0.0467970847717683,mondrian_cp,0.15,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,platt,conformal,5279,,,,,,0.9,0.8588747868914567,0.0411252131085433,1.5699943171055124,0.4300056828944876,0.5699943171055124,0.0,0.9938626774069812,0.7271706586826348,0.4300056828944876,0.3281938325991189,0.5699943171055124,2270.0,0.0411252131085433,0.0,2607.0,2672.0,0.8492220194209722,0.8680056372359494,0.9900533825650834,0.9962186835921304,0.7099649098639701,0.7437241515705734,0.3091819955063593,0.3477861730639598,0.2728293413173652,0.0061373225930187,split_cp,0.1,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,platt,conformal,5279,,,,,,0.9,0.9336995643114226,0.0336995643114226,1.7285470733093389,0.2714529266906611,0.7285470733093389,0.0,0.976601457614116,0.8918413173652695,0.2714529266906611,0.2442428471737613,0.7285470733093389,1433.0,0.0,0.0336995643114226,2607.0,2672.0,0.9266675061416132,0.9401008865298156,0.9700595242531764,0.9817408968732996,0.8794976275752715,0.9030599462665192,0.2227011345694989,0.2671521157664017,0.1081586826347305,0.0233985423858841,mondrian_cp,0.1,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,platt,conformal,5279,,,,,,0.95,0.9382458799014964,0.0117541200985034,1.7849971585527562,0.2150028414472438,0.7849971585527562,0.0,0.995397008055236,0.8824850299401198,0.2150028414472438,0.2872246696035242,0.7849971585527562,1135.0,0.0117541200985034,0.0,2607.0,2672.0,0.9314284777822844,0.9444259342925576,0.991971306049622,0.997364906332546,0.8697219434103598,0.8941499194992009,0.2616539022902585,0.3142308740681982,0.1175149700598802,0.004602991944764,split_cp,0.05,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,platt,conformal,5279,,,,,,0.95,0.966281492706952,0.0162814927069521,1.8440992612237168,0.1559007387762833,0.8440992612237166,0.0,0.9900268507863444,0.94311377245509,0.1559007387762833,0.2162818955042527,0.8440992612237166,823.0,0.0,0.0162814927069521,2607.0,2672.0,0.9610632009485582,0.970821664113998,0.9854267423534334,0.9931849582413942,0.93367847050549,0.9512767992449208,0.189506552504407,0.2456935151529745,0.0568862275449101,0.0099731492136555,mondrian_cp,0.05,0.840013563024026,,,,,,,,,
0.6782543945480729,0.6846630991136631,0.5132376890067754,0.5842920746539142,0.2376777516015484,0.6942319647903182,0.1127248836769121,1.0402734252070327,0.5160226527365976,course_DDD,logistic,42,isotonic,probability,5279,16217.0,2706.0,2703.0,12.0,total_clicks|active_days|active_weeks|unique_content|days_since_last_activity|days_to_first_activity|clicks_per_active_day|zero_activity|actions_week_1|actions_week_2|actions_week_3|actions_week_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.8,0.7688956241712446,0.0311043758287554,1.3595377912483424,0.6404622087516575,0.3595377912483425,0.0,0.9900268507863444,0.5531437125748503,0.6404622087516575,0.3608399881691807,0.3595377912483425,3381.0,0.0311043758287554,0.0,2607.0,2672.0,0.7573312502620064,0.7800689390356976,0.9854267423534334,0.9931849582413942,0.5342298702467199,0.5719049678483463,0.3448185458175473,0.3771772961005993,0.4468562874251497,0.0099731492136555,split_cp,0.2,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.8,0.8537601818526236,0.0537601818526235,1.5179011176359158,0.4820988823640841,0.5179011176359158,0.0,0.9604909858074416,0.749625748502994,0.4820988823640841,0.3033398821218074,0.5179011176359158,2545.0,0.0,0.0537601818526235,2607.0,2672.0,0.8439711783893742,0.8630347064387076,0.9523105174128624,0.9673163683515918,0.7328486956303119,0.7656860720415833,0.2857873622651579,0.321485190315203,0.250374251497006,0.0395090141925585,mondrian_cp,0.2,0.840013563024026,,,,,,,,,
,,,,,,,,,course_DDD,logistic,42,isotonic,conformal,5279,,,,,,0.8,0.8537601818526236,0.0537601818526235,1.5179011176359158,0.4820988823640841,0.5179011176359158,0.0,0.9604909858074416,0.749625748502994,0.4820988823640841,0.3033398821218074,0.5179011176359158,2545.0,0.0,0.0537601818526235,2607.0,2672.0,0.8439711783893742,0.8630347064387076,0.9523105174128624,0.9673163683515918,0.7328486956303119,0.7656860720415833,0.2857873622651579,0.321485190315203,0.250374251497006,0.0395090141925585,empirical_mondrian,0.2,0.840013563024026,,,,,,,,,
