setting,model,calibration,method,course,seed,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_test,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction,review_fraction
temporal_1,logistic,none,EQ,Accountancy,101,0.9,0.9234042553191489,0.023404255319148914,1.6865248226950356,0.31347517730496455,0.6865248226950355,0.0,0.9539641943734015,0.8853503184713376,0.31347517730496455,0.24434389140271492,0.6865248226950355,221,0.0,0.023404255319148914,705,391,314,0.9013975193828085,0.9408218409142517,0.9284104505187406,0.9706845965421939,0.8453589526953539,0.916026931002471,0.1923763350545974,0.3050473136234923,0.11464968152866242,0.04603580562659847,0.6865248226950355
temporal_1,logistic,none,EQ,Global economics,7,0.9,0.8281938325991189,0.07180616740088108,1.4654919236417034,0.5345080763582967,0.4654919236417034,0.0,0.919047619047619,0.6819923371647509,0.5345080763582967,0.32142857142857145,0.4654919236417034,364,0.07180616740088108,0.0,681,420,261,0.7980416892321458,0.8546641220803584,0.8890058266951069,0.9414933910534649,0.623203312940043,0.735501855136825,0.275530715554659,0.3710561579946626,0.31800766283524906,0.08095238095238096,0.46549192364170333
temporal_1,logistic,none,EQ,Global economics,19,0.9,0.8164464023494861,0.08355359765051396,1.4243759177679882,0.5756240822320118,0.4243759177679883,0.0,0.9071428571428571,0.6704980842911877,0.5756240822320118,0.31887755102040816,0.4243759177679883,392,0.08355359765051396,0.0,681,420,261,0.7856237377147149,0.8437190020519277,0.8755767254891207,0.931328764482503,0.6113624026473949,0.7246877021825129,0.2746911257892586,0.36657939594170974,0.32950191570881227,0.09285714285714286,0.4243759177679882
temporal_1,logistic,none,EQ,Global economics,42,0.9,0.8487518355359766,0.05124816446402347,1.4948604992657857,0.5051395007342144,0.4948604992657856,0.0,0.9285714285714286,0.7203065134099617,0.5051395007342144,0.29941860465116277,0.4948604992657856,344,0.05124816446402347,0.0,681,420,261,0.8198901917328941,0.8737009947848676,0.8998630370759932,0.9495111628941371,0.662959282727534,0.7712627628392009,0.25345168307350063,0.34981585016457584,0.2796934865900383,0.07142857142857142,0.49486049926578557
temporal_1,logistic,none,EQ,Global economics,73,0.9,0.8340675477239354,0.06593245227606459,1.4654919236417034,0.5345080763582967,0.4654919236417034,0.0,0.9404761904761905,0.6628352490421456,0.5345080763582967,0.31043956043956045,0.4654919236417034,364,0.06593245227606459,0.0,681,420,261,0.8042682785714297,0.8601190685140052,0.9136078748319504,0.9593600529151279,0.6034894401213049,0.7174572892106297,0.2650961313025776,0.3597422421574714,0.3371647509578544,0.05952380952380952,0.46549192364170333
temporal_1,logistic,none,EQ,Global economics,101,0.9,0.8472834067547724,0.052716593245227594,1.486049926578561,0.5139500734214391,0.48604992657856094,0.0,0.9380952380952381,0.7011494252873564,0.5139500734214391,0.29714285714285715,0.48604992657856094,350,0.052716593245227594,0.0,681,420,261,0.8183242631682136,0.8723465394063153,0.9108414891322402,0.9574076930594485,0.6430247228589625,0.753438883962839,0.2516774941443466,0.3470128332320246,0.2988505747126437,0.06190476190476191,0.48604992657856094
temporal_1,logistic,none,MCP,Accountancy,7,0.9,0.9148936170212766,0.014893617021276562,1.6964539007092199,0.30354609929078014,0.6964539007092199,0.0,0.9386189258312021,0.8853503184713376,0.30354609929078014,0.2803738317757009,0.6964539007092199,214,0.0,0.014893617021276562,705,391,314,0.8919806093358289,0.9333097185934514,0.9102945690212514,0.9584085327869194,0.8453589526953539,0.916026931002471,0.2244725919136657,0.34402093310733745,0.11464968152866242,0.061381074168797956,0.6964539007092199
temporal_1,logistic,none,MCP,Accountancy,19,0.9,0.8794326241134752,0.020567375886524797,1.5872340425531914,0.4127659574468085,0.5872340425531914,0.0,0.9437340153452686,0.7993630573248408,0.4127659574468085,0.2920962199312715,0.5872340425531914,291,0.020567375886524797,0.0,705,391,314,0.8533171159333297,0.9014355771302001,0.9162812959143202,0.9625524543114384,0.7515693893561906,0.8399204707065826,0.2428299761890058,0.3467799772959098,0.20063694267515925,0.056265984654731455,0.5872340425531914
temporal_1,logistic,none,MCP,Accountancy,42,0.9,0.924822695035461,0.024822695035460973,1.7333333333333334,0.26666666666666666,0.7333333333333333,0.0,0.9360613810741688,0.910828025477707,0.26666666666666666,0.28191489361702127,0.7333333333333333,188,0.0,0.024822695035460973,705,391,314,0.902973456574601,0.9420674091170893,0.9073180521714027,0.9563197254279739,0.8741406477789979,0.9375847984773609,0.22246388711083145,0.3500998303250237,0.08917197452229299,0.0639386189258312,0.7333333333333334
temporal_1,logistic,none,MCP,Accountancy,73,0.9,0.9290780141843972,0.02907801418439715,1.699290780141844,0.300709219858156,0.699290780141844,0.0,0.9744245524296675,0.8726114649681529,0.300709219858156,0.2358490566037736,0.699290780141844,212,0.0,0.02907801418439715,705,391,314,0.9077132806149898,0.9457921012605907,0.9535678949280253,0.9860497458032613,0.831178681669236,0.905037420749322,0.18372020640012682,0.2973804097097666,0.12738853503184713,0.02557544757033248,0.699290780141844
temporal_1,logistic,none,MCP,Accountancy,101,0.9,0.9290780141843972,0.02907801418439715,1.7163120567375887,0.28368794326241137,0.7163120567375887,0.0,0.9539641943734015,0.8980891719745223,0.28368794326241137,0.25,0.7163120567375887,200,0.0,0.02907801418439715,705,391,314,0.9077132806149898,0.9457921012605907,0.9284104505187406,0.9706845965421939,0.8596723562565116,0.9268833087205803,0.19508168006817497,0.31434098312045833,0.10191082802547771,0.04603580562659847,0.7163120567375887
temporal_1,logistic,none,MCP,Global economics,7,0.9,0.8370044052863436,0.06299559471365646,1.4831130690161527,0.5168869309838473,0.4831130690161527,0.0,0.919047619047619,0.7049808429118773,0.5168869309838473,0.3153409090909091,0.4831130690161527,352,0.06299559471365646,0.0,681,420,261,0.8073861886376493,0.8628419263342507,0.8890058266951069,0.9414933910534649,0.647002384483695,0.757012910087093,0.2690154765280454,0.36565328739047814,0.2950191570881226,0.08095238095238096,0.4831130690161527
temporal_1,logistic,none,MCP,Global economics,19,0.9,0.8237885462555066,0.07621145374449345,1.4419970631424377,0.5580029368575624,0.4419970631424376,0.0,0.9119047619047619,0.6819923371647509,0.5580029368575624,0.3157894736842105,0.4419970631424376,380,0.07621145374449345,0.0,681,420,261,0.7933795794372203,0.8505650800455857,0.880931016885516,0.935411964196887,0.623203312940043,0.735501855136825,0.27109512879110387,0.3641709510374461,0.31800766283524906,0.0880952380952381,0.4419970631424376
temporal_1,logistic,none,MCP,Global economics,42,0.9,0.8575624082232012,0.042437591776798844,1.5330396475770924,0.4669603524229075,0.5330396475770925,0.0,0.9285714285714286,0.7432950191570882,0.4669603524229075,0.3050314465408805,0.5330396475770925,318,0.042437591776798844,0.0,681,420,261,0.8293043208876101,0.8818091692895476,0.8998630370759932,0.9495111628941371,0.6870397291901007,0.7924924428705544,0.257003144054816,0.3577139888640865,0.2567049808429119,0.07142857142857142,0.5330396475770924
temporal_1,logistic,none,MCP,Global economics,73,0.9,0.8414096916299559,0.058590308370044086,1.487518355359765,0.5124816446402349,0.48751835535976507,0.0,0.9523809523809523,0.6628352490421456,0.5124816446402349,0.30945558739255014,0.48751835535976507,349,0.058590308370044086,0.0,681,420,261,0.8120690095998845,0.8669202572017137,0.9275962662742786,0.9689653892497477,0.6034894401213049,0.7174572892106297,0.26325149614287424,0.3598086724537317,0.3371647509578544,0.047619047619047616,0.48751835535976507
temporal_1,logistic,none,MCP,Global economics,101,0.9,0.8663729809104258,0.03362701908957422,1.5301027900146842,0.4698972099853157,0.5301027900146843,0.0,0.9380952380952381,0.7509578544061303,0.4698972099853157,0.284375,0.5301027900146843,320,0.03362701908957422,0.0,681,420,261,0.8387520416752392,0.8898837521613145,0.9108414891322402,0.9574076930594485,0.6951073289209553,0.7995282186376731,0.2377335802881249,0.3361319757078774,0.24904214559386972,0.06190476190476191,0.5301027900146843
temporal_1,logistic,platt,EIQ-batch,Accountancy,7,0.9,0.926241134751773,0.026241134751773032,1.7673758865248228,0.2326241134751773,0.7673758865248227,0.0,0.8797953964194374,0.9840764331210191,0.2326241134751773,0.3170731707317073,0.7673758865248227,164,0.0,0.026241134751773032,705,391,314,0.90455136119726,0.9433110098890602,0.8438116123470522,0.9083890326588565,0.9632719678361612,0.9931797207759825,0.25073670168479956,0.39178308799303974,0.01592356687898089,0.12020460358056266,0.7673758865248227
temporal_1,logistic,platt,EIQ-batch,Accountancy,19,0.9,0.873758865248227,0.026241134751773032,1.55177304964539,0.4482269503546099,0.5517730496453901,0.0,0.9616368286445013,0.7643312101910829,0.4482269503546099,0.28164556962025317,0.5517730496453901,316,0.026241134751773032,0.0,705,391,314,0.8472000877222622,0.8962665837627476,0.93767519725984,0.9766158224274766,0.7143683206655775,0.8079046408792117,0.23490355404345634,0.33363268103742494,0.2356687898089172,0.03836317135549872,0.5517730496453901
temporal_1,logistic,platt,EIQ-batch,Accountancy,42,0.9,0.8354609929078014,0.06453900709219862,1.5191489361702128,0.4808510638297872,0.5191489361702127,0.0,0.7902813299232737,0.89171974522293,0.4808510638297872,0.3421828908554572,0.5191489361702127,339,0.06453900709219862,0.0,705,391,314,0.8062882916403804,0.8609977341896187,0.7472023571371864,0.8277119405609323,0.8524977979141452,0.9214729764233133,0.2936993278683039,0.3942030618600022,0.10828025477707007,0.20971867007672634,0.5191489361702128
temporal_1,logistic,platt,EIQ-batch,Accountancy,73,0.9,0.8482269503546099,0.05177304964539009,1.524822695035461,0.475177304964539,0.524822695035461,0.0,0.8158567774936062,0.8885350318471338,0.475177304964539,0.3194029850746269,0.524822695035461,335,0.05177304964539009,0.0,705,391,314,0.8198588995604439,0.8728206748212255,0.7744289476020182,0.8511385921840405,0.8489240760596866,0.9187542529579551,0.271764496791284,0.3711363441473392,0.11146496815286625,0.18414322250639387,0.524822695035461
temporal_1,logistic,platt,EIQ-batch,Accountancy,101,0.9,0.9432624113475178,0.04326241134751774,1.7531914893617022,0.24680851063829787,0.7531914893617021,0.0,0.9667519181585678,0.9140127388535032,0.24680851063829787,0.22988505747126436,0.7531914893617021,174,0.0,0.04326241134751774,705,391,314,0.9236612186285426,0.9580592171933381,0.9439532048798736,0.9804684632250309,0.8777851556503441,0.9402327359258315,0.17360570195639696,0.29783363157508275,0.08598726114649681,0.03324808184143223,0.7531914893617021
temporal_1,logistic,platt,EIQ-batch,Global economics,7,0.9,0.8751835535976505,0.02481644640234948,1.6284875183553598,0.37151248164464024,0.6284875183553598,0.0,0.8738095238095238,0.8773946360153256,0.37151248164464024,0.3359683794466403,0.6284875183553598,253,0.02481644640234948,0.0,681,420,261,0.8482361389965869,0.897921958499363,0.8386273275807891,0.9022157246153802,0.832042201921033,0.9117990413541563,0.2806054029975495,0.39623804594912587,0.12260536398467432,0.1261904761904762,0.6284875183553598
temporal_1,logistic,platt,EIQ-batch,Global economics,19,0.9,0.8135095447870778,0.0864904552129222,1.4008810572687225,0.5991189427312775,0.4008810572687225,0.0,0.9333333333333333,0.6206896551724138,0.5991189427312775,0.3112745098039216,0.4008810572687225,408,0.0864904552129222,0.0,681,420,261,0.7825262639065853,0.840975707973592,0.9053356954475599,0.9534759956333497,0.5604756265494322,0.6774025375436488,0.26828267385508875,0.35778702675014373,0.3793103448275862,0.06666666666666667,0.4008810572687225
temporal_1,logistic,platt,EIQ-batch,Global economics,42,0.9,0.7929515418502202,0.10704845814977981,1.3847283406754773,0.6152716593245228,0.38472834067547723,0.0,0.8380952380952381,0.7203065134099617,0.6152716593245228,0.33651551312649164,0.38472834067547723,419,0.10704845814977981,0.0,681,420,261,0.7609170765643593,0.8216995201105605,0.7998283518202007,0.8702335170451243,0.662959282727534,0.7712627628392009,0.2929384574987271,0.383063038707219,0.2796934865900383,0.1619047619047619,0.38472834067547723
temporal_1,logistic,platt,EIQ-batch,Global economics,73,0.9,0.7870778267254038,0.1129221732745962,1.4126284875183555,0.5873715124816447,0.41262848751835535,0.0,0.8404761904761905,0.7011494252873564,0.5873715124816447,0.3625,0.41262848751835535,400,0.1129221732745962,0.0,681,420,261,0.754765258033989,0.816169802868,0.8023944326110481,0.8723861818096665,0.6430247228589625,0.753438883962839,0.31690439607300025,0.4107114848689313,0.2988505747126437,0.1595238095238095,0.41262848751835535
temporal_1,logistic,platt,EIQ-batch,Global economics,101,0.9,0.8839941262848752,0.016005873715124852,1.5624082232011747,0.43759177679882527,0.5624082232011748,0.0,0.9571428571428572,0.7662835249042146,0.43759177679882527,0.2651006711409396,0.5624082232011748,298,0.016005873715124852,0.0,681,420,261,0.8577598889465794,0.9059205122087666,0.9332776936660707,0.9727214529687349,0.7113073728725811,0.8135349256819943,0.21820640336948988,0.31797394592054723,0.23371647509578544,0.04285714285714286,0.5624082232011747
temporal_1,logistic,platt,EQ,Accountancy,7,0.9,0.9134751773049645,0.013475177304964503,1.6836879432624114,0.31631205673758866,0.6836879432624113,0.0,0.9360613810741688,0.8853503184713376,0.31631205673758866,0.273542600896861,0.6836879432624113,223,0.0,0.013475177304964503,705,391,314,0.8904171829226772,0.9320516396119729,0.9073180521714027,0.9563197254279739,0.8453589526953539,0.916026931002471,0.2192407229938258,0.3355143886816153,0.11464968152866242,0.0639386189258312,0.6836879432624113
